tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
8192, 155, 25, 0.700000, 0.500000, 24, 100, 0.004073, 0.327041
8704, 155, 25, 0.700000, 0.500000, 24, 100, 0.004372, 0.327844
9216, 155, 25, 0.700000, 0.500000, 24, 100, 0.004951, 0.330864
9728, 155, 25, 0.700000, 0.500000, 24, 100, 0.003935, 0.328952
10240, 155, 25, 0.700000, 0.500000, 24, 100, 0.004202, 0.328722
10752, 155, 25, 0.700000, 0.500000, 24, 100, 0.004162, 0.328366
11264, 155, 25, 0.700000, 0.500000, 24, 100, 0.004955, 0.333701
11776, 155, 25, 0.700000, 0.500000, 24, 100, 0.004787, 0.329158
12288, 155, 25, 0.700000, 0.500000, 24, 100, 0.004935, 0.330343
12800, 155, 25, 0.700000, 0.500000, 24, 100, 0.004458, 0.330269
13312, 155, 25, 0.700000, 0.500000, 24, 100, 0.004527, 0.328918
13824, 155, 25, 0.700000, 0.500000, 24, 100, 0.003656, 0.326169
14336, 155, 25, 0.700000, 0.500000, 24, 100, 0.004064, 0.332642
14848, 155, 25, 0.700000, 0.500000, 24, 100, 0.004086, 0.332474
15360, 155, 25, 0.700000, 0.500000, 24, 100, 0.004644, 0.326368
15872, 155, 25, 0.700000, 0.500000, 24, 100, 0.003765, 0.328376
16384, 155, 25, 0.700000, 0.500000, 24, 100, 0.004352, 0.326786
16896, 155, 25, 0.700000, 0.500000, 24, 100, 0.004250, 0.330847
17408, 155, 25, 0.700000, 0.500000, 24, 100, 0.003922, 0.329414
17920, 155, 25, 0.700000, 0.500000, 24, 100, 0.004198, 0.331566
18432, 155, 25, 0.700000, 0.500000, 24, 100, 0.004632, 0.329198
18944, 155, 25, 0.700000, 0.500000, 24, 100, 0.004420, 0.329121
19456, 155, 25, 0.700000, 0.500000, 24, 100, 0.004437, 0.328899
19968, 155, 25, 0.700000, 0.500000, 24, 100, 0.004422, 0.328984
20480, 155, 25, 0.700000, 0.500000, 24, 100, 0.004480, 0.327772
20992, 155, 25, 0.700000, 0.500000, 24, 100, 0.004363, 0.333487
21504, 155, 25, 0.700000, 0.500000, 24, 100, 0.004430, 0.328034
22016, 155, 25, 0.700000, 0.500000, 24, 100, 0.004434, 0.331086
22528, 155, 25, 0.700000, 0.500000, 24, 100, 0.004283, 0.329358
23040, 155, 25, 0.700000, 0.500000, 24, 100, 0.003986, 0.326741
23552, 155, 25, 0.700000, 0.500000, 24, 100, 0.004462, 0.329725
24064, 155, 25, 0.700000, 0.500000, 24, 100, 0.003509, 0.330017
24576, 155, 25, 0.700000, 0.500000, 24, 100, 0.004014, 0.331744
25088, 155, 25, 0.700000, 0.500000, 24, 100, 0.004492, 0.327557
25600, 155, 25, 0.700000, 0.500000, 24, 100, 0.004284, 0.325301
26112, 155, 25, 0.700000, 0.500000, 24, 100, 0.003799, 0.325569
