tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
4096, 155, 50, 0.800000, 0.500000, 10, 100, 0.025746, 5.708078
4352, 155, 50, 0.800000, 0.500000, 10, 100, 0.025538, 5.706069
4608, 155, 50, 0.800000, 0.500000, 10, 100, 0.025363, 5.713006
4864, 155, 50, 0.800000, 0.500000, 10, 100, 0.023787, 5.711623
5120, 155, 50, 0.800000, 0.500000, 10, 100, 0.025853, 5.706890
5376, 155, 50, 0.800000, 0.500000, 10, 100, 0.025176, 5.703144
5632, 155, 50, 0.800000, 0.500000, 10, 100, 0.025527, 5.698075
5888, 155, 50, 0.800000, 0.500000, 10, 100, 0.023180, 5.707780
6144, 155, 50, 0.800000, 0.500000, 10, 100, 0.025097, 5.702268
6400, 155, 50, 0.800000, 0.500000, 10, 100, 0.025595, 5.711954
6656, 155, 50, 0.800000, 0.500000, 10, 100, 0.025259, 5.708334
6912, 155, 50, 0.800000, 0.500000, 10, 100, 0.023604, 5.703967
7168, 155, 50, 0.800000, 0.500000, 10, 100, 0.026058, 5.712464
7424, 155, 50, 0.800000, 0.500000, 10, 100, 0.025421, 5.707205
7680, 155, 50, 0.800000, 0.500000, 10, 100, 0.025290, 5.704866
7936, 155, 50, 0.800000, 0.500000, 10, 100, 0.024085, 5.706797
8192, 155, 50, 0.800000, 0.500000, 10, 100, 0.025650, 5.699668
8448, 155, 50, 0.800000, 0.500000, 10, 100, 0.023440, 5.708384
8704, 155, 50, 0.800000, 0.500000, 10, 100, 0.024701, 5.708909
8960, 155, 50, 0.800000, 0.500000, 10, 100, 0.023778, 5.712261
9216, 155, 50, 0.800000, 0.500000, 10, 100, 0.023536, 5.704069
9472, 155, 50, 0.800000, 0.500000, 10, 100, 0.023777, 5.706628
9728, 155, 50, 0.800000, 0.500000, 10, 100, 0.024932, 5.701412
9984, 155, 50, 0.800000, 0.500000, 10, 100, 0.023586, 5.705678
10240, 155, 50, 0.800000, 0.500000, 10, 100, 0.025104, 5.711122
10496, 155, 50, 0.800000, 0.500000, 10, 100, 0.025396, 5.707184
10752, 155, 50, 0.800000, 0.500000, 10, 100, 0.022925, 5.702344
11008, 155, 50, 0.800000, 0.500000, 10, 100, 0.024992, 5.708395
11264, 155, 50, 0.800000, 0.500000, 10, 100, 0.024648, 5.706595
11520, 155, 50, 0.800000, 0.500000, 10, 100, 0.024424, 5.706368
11776, 155, 50, 0.800000, 0.500000, 10, 100, 0.024251, 5.705066
12032, 155, 50, 0.800000, 0.500000, 10, 100, 0.024663, 5.709277
12288, 155, 50, 0.800000, 0.500000, 10, 100, 0.024019, 5.697435
12544, 155, 50, 0.800000, 0.500000, 10, 100, 0.025141, 5.701802
12800, 155, 50, 0.800000, 0.500000, 10, 100, 0.023766, 5.705191
13056, 155, 50, 0.800000, 0.500000, 10, 100, 0.025284, 5.703881
13312, 155, 50, 0.800000, 0.500000, 10, 100, 0.024244, 5.703589
13568, 155, 50, 0.800000, 0.500000, 10, 100, 0.023443, 5.699143
13824, 155, 50, 0.800000, 0.500000, 10, 100, 0.024980, 5.703293
14080, 155, 50, 0.800000, 0.500000, 10, 100, 0.024616, 5.708983
14336, 155, 50, 0.800000, 0.500000, 10, 100, 0.023371, 5.699442
14592, 155, 50, 0.800000, 0.500000, 10, 100, 0.023505, 5.707626
14848, 155, 50, 0.800000, 0.500000, 10, 100, 0.023794, 5.710602
15104, 155, 50, 0.800000, 0.500000, 10, 100, 0.024237, 5.703212
15360, 155, 50, 0.800000, 0.500000, 10, 100, 0.024440, 5.707214
15616, 155, 50, 0.800000, 0.500000, 10, 100, 0.023710, 5.703045
15872, 155, 50, 0.800000, 0.500000, 10, 100, 0.024208, 5.709231
16128, 155, 50, 0.800000, 0.500000, 10, 100, 0.022812, 5.706497
16384, 155, 50, 0.800000, 0.500000, 10, 100, 0.024537, 5.716565
16640, 155, 50, 0.800000, 0.500000, 10, 100, 0.024657, 5.707088
16896, 155, 50, 0.800000, 0.500000, 10, 100, 0.023363, 5.708120
17152, 155, 50, 0.800000, 0.500000, 10, 100, 0.024135, 5.713616
17408, 155, 50, 0.800000, 0.500000, 10, 100, 0.023393, 5.704690
17664, 155, 50, 0.800000, 0.500000, 10, 100, 0.023680, 5.708540
17920, 155, 50, 0.800000, 0.500000, 10, 100, 0.023420, 5.706693
18176, 155, 50, 0.800000, 0.500000, 10, 100, 0.024400, 5.714076
18432, 155, 50, 0.800000, 0.500000, 10, 100, 0.023286, 5.707783
18688, 155, 50, 0.800000, 0.500000, 10, 100, 0.022782, 5.704890
18944, 155, 50, 0.800000, 0.500000, 10, 100, 0.025165, 5.711050
19200, 155, 50, 0.800000, 0.500000, 10, 100, 0.023375, 5.709326
19456, 155, 50, 0.800000, 0.500000, 10, 100, 0.023526, 5.707735
19712, 155, 50, 0.800000, 0.500000, 10, 100, 0.024187, 5.703079
19968, 155, 50, 0.800000, 0.500000, 10, 100, 0.024637, 5.704455
