tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,regular_loss,naughty_loss
11296, 155, 50, 0.987500, 1, 100, 0.017457, 1.683902
11328, 155, 50, 0.987500, 1, 100, 0.016241, 1.689613
11360, 155, 50, 0.987500, 1, 100, 0.015513, 1.686909
11392, 155, 50, 0.987500, 1, 100, 0.016061, 1.683811
11424, 155, 50, 0.987500, 1, 100, 0.017703, 1.686085
11456, 155, 50, 0.987500, 1, 100, 0.016330, 1.681058
11488, 155, 50, 0.987500, 1, 100, 0.018502, 1.687545
11520, 155, 50, 0.987500, 1, 100, 0.017809, 1.680951
11552, 155, 50, 0.987500, 1, 100, 0.015207, 1.688764
11584, 155, 50, 0.987500, 1, 100, 0.015002, 1.686176
11616, 155, 50, 0.987500, 1, 100, 0.014588, 1.683129
11648, 155, 50, 0.987500, 1, 100, 0.014017, 1.683261
11680, 155, 50, 0.987500, 1, 100, 0.017088, 1.685213
11712, 155, 50, 0.987500, 1, 100, 0.016787, 1.687232
11744, 155, 50, 0.987500, 1, 100, 0.015237, 1.684612
11776, 155, 50, 0.987500, 1, 100, 0.014195, 1.687766
11808, 155, 50, 0.987500, 1, 100, 0.014565, 1.685464
11840, 155, 50, 0.987500, 1, 100, 0.014680, 1.688334
11872, 155, 50, 0.987500, 1, 100, 0.014179, 1.683804
11904, 155, 50, 0.987500, 1, 100, 0.014579, 1.688696
11936, 155, 50, 0.987500, 1, 100, 0.014088, 1.688727
11968, 155, 50, 0.987500, 1, 100, 0.013598, 1.688585
12000, 155, 50, 0.987500, 1, 100, 0.014251, 1.686693
12032, 155, 50, 0.987500, 1, 100, 0.015290, 1.686267
12064, 155, 50, 0.987500, 1, 100, 0.013646, 1.683566
12096, 155, 50, 0.987500, 1, 100, 0.012804, 1.686326
12128, 155, 50, 0.987500, 1, 100, 0.014577, 1.688723
12160, 155, 50, 0.987500, 1, 100, 0.014850, 1.690148
12192, 155, 50, 0.987500, 1, 100, 0.013958, 1.680831
12224, 155, 50, 0.987500, 1, 100, 0.015601, 1.683940
12256, 155, 50, 0.987500, 1, 100, 0.016208, 1.687783
12288, 155, 50, 0.987500, 1, 100, 0.015927, 1.689799
12320, 155, 50, 0.987500, 1, 100, 0.017235, 1.687893
12352, 155, 50, 0.987500, 1, 100, 0.014410, 1.689579
12384, 155, 50, 0.987500, 1, 100, 0.015517, 1.689969
12416, 155, 50, 0.987500, 1, 100, 0.014234, 1.691681
12448, 155, 50, 0.987500, 1, 100, 0.015341, 1.683256
12480, 155, 50, 0.987500, 1, 100, 0.015149, 1.688773
12512, 155, 50, 0.987500, 1, 100, 0.013726, 1.687506
12544, 155, 50, 0.987500, 1, 100, 0.013308, 1.684055
12576, 155, 50, 0.987500, 1, 100, 0.013643, 1.682794
12608, 155, 50, 0.987500, 1, 100, 0.014897, 1.688525
12640, 155, 50, 0.987500, 1, 100, 0.015502, 1.686529
12672, 155, 50, 0.987500, 1, 100, 0.014160, 1.691406
12704, 155, 50, 0.987500, 1, 100, 0.016960, 1.688348
12736, 155, 50, 0.987500, 1, 100, 0.017725, 1.684998
12768, 155, 50, 0.987500, 1, 100, 0.013732, 1.691309
12800, 155, 50, 0.987500, 1, 100, 0.016356, 1.686101
12832, 155, 50, 0.987500, 1, 100, 0.014390, 1.690789
12864, 155, 50, 0.987500, 1, 100, 0.014933, 1.688542
12896, 155, 50, 0.987500, 1, 100, 0.014396, 1.683948
12928, 155, 50, 0.987500, 1, 100, 0.016219, 1.683888
12960, 155, 50, 0.987500, 1, 100, 0.016107, 1.687134
12992, 155, 50, 0.987500, 1, 100, 0.015642, 1.691950
13024, 155, 50, 0.987500, 1, 100, 0.013877, 1.695493
13056, 155, 50, 0.987500, 1, 100, 0.014215, 1.688115
13088, 155, 50, 0.987500, 1, 100, 0.014729, 1.687197
13120, 155, 50, 0.987500, 1, 100, 0.013048, 1.686630
13152, 155, 50, 0.987500, 1, 100, 0.016973, 1.686641
13184, 155, 50, 0.987500, 1, 100, 0.014006, 1.685640
