tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
7328, 155, 50, 0.987500, 1, 100, 1.703779
7360, 155, 50, 0.987500, 1, 100, 1.703327
7392, 155, 50, 0.987500, 1, 100, 1.705488
7424, 155, 50, 0.987500, 1, 100, 1.703501
7456, 155, 50, 0.987500, 1, 100, 1.701504
7488, 155, 50, 0.987500, 1, 100, 1.707977
7520, 155, 50, 0.987500, 1, 100, 1.710741
7552, 155, 50, 0.987500, 1, 100, 1.707496
7584, 155, 50, 0.987500, 1, 100, 1.702729
7616, 155, 50, 0.987500, 1, 100, 1.704842
7648, 155, 50, 0.987500, 1, 100, 1.702399
7680, 155, 50, 0.987500, 1, 100, 1.704937
7712, 155, 50, 0.987500, 1, 100, 1.701362
7744, 155, 50, 0.987500, 1, 100, 1.708364
7776, 155, 50, 0.987500, 1, 100, 1.705882
7808, 155, 50, 0.987500, 1, 100, 1.706222
7840, 155, 50, 0.987500, 1, 100, 1.696676
7872, 155, 50, 0.987500, 1, 100, 1.700230
7904, 155, 50, 0.987500, 1, 100, 1.699836
7936, 155, 50, 0.987500, 1, 100, 1.709091
7968, 155, 50, 0.987500, 1, 100, 1.704220
8000, 155, 50, 0.987500, 1, 100, 1.705702
8032, 155, 50, 0.987500, 1, 100, 1.704850
8064, 155, 50, 0.987500, 1, 100, 1.703897
8096, 155, 50, 0.987500, 1, 100, 1.705324
8128, 155, 50, 0.987500, 1, 100, 1.703703
8160, 155, 50, 0.987500, 1, 100, 1.704271
8192, 155, 50, 0.987500, 1, 100, 1.705785
8224, 155, 50, 0.987500, 1, 100, 1.706840
8256, 155, 50, 0.987500, 1, 100, 1.699507
8288, 155, 50, 0.987500, 1, 100, 1.707245
8320, 155, 50, 0.987500, 1, 100, 1.703967
8352, 155, 50, 0.987500, 1, 100, 1.706484
8384, 155, 50, 0.987500, 1, 100, 1.701789
8416, 155, 50, 0.987500, 1, 100, 1.701751
8448, 155, 50, 0.987500, 1, 100, 1.700439
8480, 155, 50, 0.987500, 1, 100, 1.700561
8512, 155, 50, 0.987500, 1, 100, 1.697862
8544, 155, 50, 0.987500, 1, 100, 1.706935
8576, 155, 50, 0.987500, 1, 100, 1.702772
8608, 155, 50, 0.987500, 1, 100, 1.702423
8640, 155, 50, 0.987500, 1, 100, 1.703193
8672, 155, 50, 0.987500, 1, 100, 1.706248
8704, 155, 50, 0.987500, 1, 100, 1.702657
8736, 155, 50, 0.987500, 1, 100, 1.704457
8768, 155, 50, 0.987500, 1, 100, 1.702598
8800, 155, 50, 0.987500, 1, 100, 1.703428
8832, 155, 50, 0.987500, 1, 100, 1.707313
8864, 155, 50, 0.987500, 1, 100, 1.701454
8896, 155, 50, 0.987500, 1, 100, 1.701935
8928, 155, 50, 0.987500, 1, 100, 1.702527
8960, 155, 50, 0.987500, 1, 100, 1.700533
8992, 155, 50, 0.987500, 1, 100, 1.701052
9024, 155, 50, 0.987500, 1, 100, 1.702695
9056, 155, 50, 0.987500, 1, 100, 1.704779
9088, 155, 50, 0.987500, 1, 100, 1.701528
9120, 155, 50, 0.987500, 1, 100, 1.703165
9152, 155, 50, 0.987500, 1, 100, 1.700420
9184, 155, 50, 0.987500, 1, 100, 1.698213
9216, 155, 50, 0.987500, 1, 100, 1.700606
9248, 155, 50, 0.987500, 1, 100, 1.704704
9280, 155, 50, 0.987500, 1, 100, 1.699881
9312, 155, 50, 0.987500, 1, 100, 1.697232
9344, 155, 50, 0.987500, 1, 100, 1.702567
9376, 155, 50, 0.987500, 1, 100, 1.700035
9408, 155, 50, 0.987500, 1, 100, 1.702183
9440, 155, 50, 0.987500, 1, 100, 1.701356
9472, 155, 50, 0.987500, 1, 100, 1.705170
9504, 155, 50, 0.987500, 1, 100, 1.699844
9536, 155, 50, 0.987500, 1, 100, 1.700908
9568, 155, 50, 0.987500, 1, 100, 1.702695
9600, 155, 50, 0.987500, 1, 100, 1.703731
9632, 155, 50, 0.987500, 1, 100, 1.699294
9664, 155, 50, 0.987500, 1, 100, 1.701098
9696, 155, 50, 0.987500, 1, 100, 1.701841
9728, 155, 50, 0.987500, 1, 100, 1.699628
9760, 155, 50, 0.987500, 1, 100, 1.699110
9792, 155, 50, 0.987500, 1, 100, 1.699794
9824, 155, 50, 0.987500, 1, 100, 1.702907
9856, 155, 50, 0.987500, 1, 100, 1.705570
9888, 155, 50, 0.987500, 1, 100, 1.697242
9920, 155, 50, 0.987500, 1, 100, 1.703980
9952, 155, 50, 0.987500, 1, 100, 1.699495
9984, 155, 50, 0.987500, 1, 100, 1.698966
10016, 155, 50, 0.987500, 1, 100, 1.699810
10048, 155, 50, 0.987500, 1, 100, 1.698019
10080, 155, 50, 0.987500, 1, 100, 1.701315
10112, 155, 50, 0.987500, 1, 100, 1.699090
10144, 155, 50, 0.987500, 1, 100, 1.703095
10176, 155, 50, 0.987500, 1, 100, 1.700027
10208, 155, 50, 0.987500, 1, 100, 1.697851
10240, 155, 50, 0.987500, 1, 100, 1.703076
10272, 155, 50, 0.987500, 1, 100, 1.702189
10304, 155, 50, 0.987500, 1, 100, 1.697980
10336, 155, 50, 0.987500, 1, 100, 1.700884
10368, 155, 50, 0.987500, 1, 100, 1.702460
10400, 155, 50, 0.987500, 1, 100, 1.700343
10432, 155, 50, 0.987500, 1, 100, 1.701889
