tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
9216, 150, 50, 0.987500, 1, 100, 0.000000
9248, 150, 50, 0.987500, 1, 100, 0.000000
9280, 150, 50, 0.987500, 1, 100, 0.000000
9312, 150, 50, 0.987500, 1, 100, 0.000000
9344, 150, 50, 0.987500, 1, 100, 0.000000
9376, 150, 50, 0.987500, 1, 100, 0.000000
9408, 150, 50, 0.987500, 1, 100, 0.000000
9440, 150, 50, 0.987500, 1, 100, 0.000000
9472, 150, 50, 0.987500, 1, 100, 0.000000
9504, 150, 50, 0.987500, 1, 100, 0.000000
9536, 150, 50, 0.987500, 1, 100, 0.000000
9568, 150, 50, 0.987500, 1, 100, 0.000000
9600, 150, 50, 0.987500, 1, 100, 0.000000
9632, 150, 50, 0.987500, 1, 100, 0.000000
9664, 150, 50, 0.987500, 1, 100, 0.000000
9696, 150, 50, 0.987500, 1, 100, 0.000000
9728, 150, 50, 0.987500, 1, 100, 0.000000
9760, 150, 50, 0.987500, 1, 100, 0.000000
9792, 150, 50, 0.987500, 1, 100, 0.000000
9824, 150, 50, 0.987500, 1, 100, 0.000000
9856, 150, 50, 0.987500, 1, 100, 0.000000
9888, 150, 50, 0.987500, 1, 100, 0.000000
9920, 150, 50, 0.987500, 1, 100, 0.000000
9952, 150, 50, 0.987500, 1, 100, 0.000000
9984, 150, 50, 0.987500, 1, 100, 0.000000
10016, 150, 50, 0.987500, 1, 100, 0.000000
10048, 150, 50, 0.987500, 1, 100, 0.000000
10080, 150, 50, 0.987500, 1, 100, 0.000000
10112, 150, 50, 0.987500, 1, 100, 0.000000
10144, 150, 50, 0.987500, 1, 100, 0.000000
10176, 150, 50, 0.987500, 1, 100, 0.000000
10208, 150, 50, 0.987500, 1, 100, 0.000000
10240, 150, 50, 0.987500, 1, 100, 0.000000
10272, 150, 50, 0.987500, 1, 100, 0.000000
10304, 150, 50, 0.987500, 1, 100, 0.000000
10336, 150, 50, 0.987500, 1, 100, 0.000000
10368, 150, 50, 0.987500, 1, 100, 0.000000
10400, 150, 50, 0.987500, 1, 100, 0.000000
10432, 150, 50, 0.987500, 1, 100, 0.000000
10464, 150, 50, 0.987500, 1, 100, 0.000000
10496, 150, 50, 0.987500, 1, 100, 0.000000
10528, 150, 50, 0.987500, 1, 100, 0.000000
10560, 150, 50, 0.987500, 1, 100, 0.000000
10592, 150, 50, 0.987500, 1, 100, 0.000000
10624, 150, 50, 0.987500, 1, 100, 0.000000
10656, 150, 50, 0.987500, 1, 100, 0.000000
10688, 150, 50, 0.987500, 1, 100, 0.000000
10720, 150, 50, 0.987500, 1, 100, 0.000000
10752, 150, 50, 0.987500, 1, 100, 0.000000
10784, 150, 50, 0.987500, 1, 100, 0.000000
10816, 150, 50, 0.987500, 1, 100, 0.000000
10848, 150, 50, 0.987500, 1, 100, 0.000000
10880, 150, 50, 0.987500, 1, 100, 0.000000
10912, 150, 50, 0.987500, 1, 100, 0.000000
10944, 150, 50, 0.987500, 1, 100, 0.000000
10976, 150, 50, 0.987500, 1, 100, 0.000000
11008, 150, 50, 0.987500, 1, 100, 0.000000
11040, 150, 50, 0.987500, 1, 100, 0.000000
11072, 150, 50, 0.987500, 1, 100, 0.000000
11104, 150, 50, 0.987500, 1, 100, 0.000000
11136, 150, 50, 0.987500, 1, 100, 0.000000
11168, 150, 50, 0.987500, 1, 100, 0.000000
11200, 150, 50, 0.987500, 1, 100, 0.000000
11232, 150, 50, 0.987500, 1, 100, 0.000000
11264, 150, 50, 0.987500, 1, 100, 0.000000
11296, 150, 50, 0.987500, 1, 100, 0.000000
11328, 150, 50, 0.987500, 1, 100, 0.000000
11360, 150, 50, 0.987500, 1, 100, 0.000000
11392, 150, 50, 0.987500, 1, 100, 0.000000
11424, 150, 50, 0.987500, 1, 100, 0.000000
11456, 150, 50, 0.987500, 1, 100, 0.000000
11488, 150, 50, 0.987500, 1, 100, 0.000000
11520, 150, 50, 0.987500, 1, 100, 0.000000
11552, 150, 50, 0.987500, 1, 100, 0.000000
11584, 150, 50, 0.987500, 1, 100, 0.000000
11616, 150, 50, 0.987500, 1, 100, 0.000000
11648, 150, 50, 0.987500, 1, 100, 0.000000
11680, 150, 50, 0.987500, 1, 100, 0.000000
11712, 150, 50, 0.987500, 1, 100, 0.000000
11744, 150, 50, 0.987500, 1, 100, 0.000000
11776, 150, 50, 0.987500, 1, 100, 0.000000
11808, 150, 50, 0.987500, 1, 100, 0.000000
11840, 150, 50, 0.987500, 1, 100, 0.000000
11872, 150, 50, 0.987500, 1, 100, 0.000000
11904, 150, 50, 0.987500, 1, 100, 0.000000
11936, 150, 50, 0.987500, 1, 100, 0.000000
11968, 150, 50, 0.987500, 1, 100, 0.000000
12000, 150, 50, 0.987500, 1, 100, 0.000000
12032, 150, 50, 0.987500, 1, 100, 0.000000
12064, 150, 50, 0.987500, 1, 100, 0.000000
12096, 150, 50, 0.987500, 1, 100, 0.000000
12128, 150, 50, 0.987500, 1, 100, 0.000000
12160, 150, 50, 0.987500, 1, 100, 0.000000
12192, 150, 50, 0.987500, 1, 100, 0.000000
12224, 150, 50, 0.987500, 1, 100, 0.000000
12256, 150, 50, 0.987500, 1, 100, 0.000000
12288, 150, 50, 0.987500, 1, 100, 0.000000
12320, 150, 50, 0.987500, 1, 100, 0.000000
12352, 150, 50, 0.987500, 1, 100, 0.000000
12384, 150, 50, 0.987500, 1, 100, 0.000000
12416, 150, 50, 0.987500, 1, 100, 0.000000
12448, 150, 50, 0.987500, 1, 100, 0.000000
12480, 150, 50, 0.987500, 1, 100, 0.000000
12512, 150, 50, 0.987500, 1, 100, 0.000000
12544, 150, 50, 0.987500, 1, 100, 0.000000
12576, 150, 50, 0.987500, 1, 100, 0.000000
12608, 150, 50, 0.987500, 1, 100, 0.000000
12640, 150, 50, 0.987500, 1, 100, 0.000000
12672, 150, 50, 0.987500, 1, 100, 0.000000
12704, 150, 50, 0.987500, 1, 100, 0.000000
12736, 150, 50, 0.987500, 1, 100, 0.000000
12768, 150, 50, 0.987500, 1, 100, 0.000000
12800, 150, 50, 0.987500, 1, 100, 0.000000
12832, 150, 50, 0.987500, 1, 100, 0.000000
12864, 150, 50, 0.987500, 1, 100, 0.000000
12896, 150, 50, 0.987500, 1, 100, 0.000000
12928, 150, 50, 0.987500, 1, 100, 0.000000
12960, 150, 50, 0.987500, 1, 100, 0.000000
12992, 150, 50, 0.987500, 1, 100, 0.000000
13024, 150, 50, 0.987500, 1, 100, 0.000000
13056, 150, 50, 0.987500, 1, 100, 0.000000
13088, 150, 50, 0.987500, 1, 100, 0.000000
13120, 150, 50, 0.987500, 1, 100, 0.000000
13152, 150, 50, 0.987500, 1, 100, 0.000000
13184, 150, 50, 0.987500, 1, 100, 0.000000
13216, 150, 50, 0.987500, 1, 100, 0.000000
13248, 150, 50, 0.987500, 1, 100, 0.000000
13280, 150, 50, 0.987500, 1, 100, 0.000000
13312, 150, 50, 0.987500, 1, 100, 0.000000
13344, 150, 50, 0.987500, 1, 100, 0.000000
13376, 150, 50, 0.987500, 1, 100, 0.000000
13408, 150, 50, 0.987500, 1, 100, 0.000000
13440, 150, 50, 0.987500, 1, 100, 0.000000
13472, 150, 50, 0.987500, 1, 100, 0.000000
13504, 150, 50, 0.987500, 1, 100, 0.000000
13536, 150, 50, 0.987500, 1, 100, 0.000000
13568, 150, 50, 0.987500, 1, 100, 0.000000
13600, 150, 50, 0.987500, 1, 100, 0.000000
13632, 150, 50, 0.987500, 1, 100, 0.000000
13664, 150, 50, 0.987500, 1, 100, 0.000000
13696, 150, 50, 0.987500, 1, 100, 0.000000
13728, 150, 50, 0.987500, 1, 100, 0.000000
13760, 150, 50, 0.987500, 1, 100, 0.000000
13792, 150, 50, 0.987500, 1, 100, 0.000000
13824, 150, 50, 0.987500, 1, 100, 0.000000
13856, 150, 50, 0.987500, 1, 100, 0.000000
13888, 150, 50, 0.987500, 1, 100, 0.000000
13920, 150, 50, 0.987500, 1, 100, 0.000000
13952, 150, 50, 0.987500, 1, 100, 0.000000
13984, 150, 50, 0.987500, 1, 100, 0.000000
14016, 150, 50, 0.987500, 1, 100, 0.000000
14048, 150, 50, 0.987500, 1, 100, 0.000000
14080, 150, 50, 0.987500, 1, 100, 0.000000
14112, 150, 50, 0.987500, 1, 100, 0.000000
14144, 150, 50, 0.987500, 1, 100, 0.000000
14176, 150, 50, 0.987500, 1, 100, 0.000000
14208, 150, 50, 0.987500, 1, 100, 0.000000
14240, 150, 50, 0.987500, 1, 100, 0.000000
14272, 150, 50, 0.987500, 1, 100, 0.000000
14304, 150, 50, 0.987500, 1, 100, 0.000000
14336, 150, 50, 0.987500, 1, 100, 0.000000
14368, 150, 50, 0.987500, 1, 100, 0.000000
14400, 150, 50, 0.987500, 1, 100, 0.000000
14432, 150, 50, 0.987500, 1, 100, 0.000000
14464, 150, 50, 0.987500, 1, 100, 0.000000
14496, 150, 50, 0.987500, 1, 100, 0.000000
14528, 150, 50, 0.987500, 1, 100, 0.000000
14560, 150, 50, 0.987500, 1, 100, 0.000000
14592, 150, 50, 0.987500, 1, 100, 0.000000
14624, 150, 50, 0.987500, 1, 100, 0.000000
14656, 150, 50, 0.987500, 1, 100, 0.000000
14688, 150, 50, 0.987500, 1, 100, 0.000000
14720, 150, 50, 0.987500, 1, 100, 0.000000
14752, 150, 50, 0.987500, 1, 100, 0.000000
14784, 150, 50, 0.987500, 1, 100, 0.000000
14816, 150, 50, 0.987500, 1, 100, 0.000000
14848, 150, 50, 0.987500, 1, 100, 0.000000
14880, 150, 50, 0.987500, 1, 100, 0.000000
14912, 150, 50, 0.987500, 1, 100, 0.000000
14944, 150, 50, 0.987500, 1, 100, 0.000000
14976, 150, 50, 0.987500, 1, 100, 0.000000
15008, 150, 50, 0.987500, 1, 100, 0.000000
15040, 150, 50, 0.987500, 1, 100, 0.000000
15072, 150, 50, 0.987500, 1, 100, 0.000000
15104, 150, 50, 0.987500, 1, 100, 0.000000
15136, 150, 50, 0.987500, 1, 100, 0.000000
15168, 150, 50, 0.987500, 1, 100, 0.000000
15200, 150, 50, 0.987500, 1, 100, 0.000000
15232, 150, 50, 0.987500, 1, 100, 0.000000
15264, 150, 50, 0.987500, 1, 100, 0.000000
15296, 150, 50, 0.987500, 1, 100, 0.000000
15328, 150, 50, 0.987500, 1, 100, 0.000000
15360, 150, 50, 0.987500, 1, 100, 0.000000
15392, 150, 50, 0.987500, 1, 100, 0.000000
15424, 150, 50, 0.987500, 1, 100, 0.000000
15456, 150, 50, 0.987500, 1, 100, 0.000000
15488, 150, 50, 0.987500, 1, 100, 0.000000
15520, 150, 50, 0.987500, 1, 100, 0.000000
15552, 150, 50, 0.987500, 1, 100, 0.000000
15584, 150, 50, 0.987500, 1, 100, 0.000000
15616, 150, 50, 0.987500, 1, 100, 0.000000
15648, 150, 50, 0.987500, 1, 100, 0.000000
15680, 150, 50, 0.987500, 1, 100, 0.000000
15712, 150, 50, 0.987500, 1, 100, 0.000000
15744, 150, 50, 0.987500, 1, 100, 0.000000
15776, 150, 50, 0.987500, 1, 100, 0.000000
15808, 150, 50, 0.987500, 1, 100, 0.000000
15840, 150, 50, 0.987500, 1, 100, 0.000000
15872, 150, 50, 0.987500, 1, 100, 0.000000
15904, 150, 50, 0.987500, 1, 100, 0.000000
15936, 150, 50, 0.987500, 1, 100, 0.000000
15968, 150, 50, 0.987500, 1, 100, 0.000000
16000, 150, 50, 0.987500, 1, 100, 0.000000
16032, 150, 50, 0.987500, 1, 100, 0.000000
16064, 150, 50, 0.987500, 1, 100, 0.000000
16096, 150, 50, 0.987500, 1, 100, 0.000000
16128, 150, 50, 0.987500, 1, 100, 0.000000
16160, 150, 50, 0.987500, 1, 100, 0.000000
16192, 150, 50, 0.987500, 1, 100, 0.000000
16224, 150, 50, 0.987500, 1, 100, 0.000000
16256, 150, 50, 0.987500, 1, 100, 0.000000
16288, 150, 50, 0.987500, 1, 100, 0.000000
16320, 150, 50, 0.987500, 1, 100, 0.000000
16352, 150, 50, 0.987500, 1, 100, 0.000000
