tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,ratio,average_loss_pure,average_loss_all
2048, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.335865, 0.977926
2560, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.336602, 0.980185
3072, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.334780, 0.981244
3584, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.333159, 0.976369
4096, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.334753, 0.979185
4608, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.329051, 0.971569
5120, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.330794, 0.973657
5632, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.329718, 0.972229
6144, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.324286, 0.968078
6656, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.327491, 0.971483
7168, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.325552, 0.970025
7680, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321755, 0.966573
8192, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.326354, 0.969451
8704, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.325759, 0.969035
9216, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.322520, 0.963235
9728, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.330020, 0.974472
10240, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321574, 0.966306
10752, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.319603, 0.962993
11264, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.320842, 0.963279
11776, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.322470, 0.964838
12288, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.328205, 0.973494
12800, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.329426, 0.976016
13312, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.329267, 0.972744
13824, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.318889, 0.962020
14336, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321199, 0.965577
14848, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.323320, 0.966917
15360, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.316155, 0.959665
15872, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.320042, 0.965991
16384, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.323389, 0.967476
16896, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.325615, 0.969094
17408, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.324694, 0.968498
17920, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.324925, 0.969493
18432, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.320129, 0.964112
18944, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321397, 0.968245
19456, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.328670, 0.971981
19968, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.322650, 0.965481
20480, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.320128, 0.964265
20992, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.316248, 0.959321
21504, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.318487, 0.961572
22016, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321252, 0.960867
22528, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.323722, 0.969128
23040, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.316874, 0.961011
23552, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.317766, 0.961043
24064, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.322928, 0.966214
24576, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.319147, 0.961684
25088, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.325894, 0.969779
25600, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.323398, 0.968327
26112, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321808, 0.961515
26624, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.323882, 0.971213
27136, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.322106, 0.963552
27648, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.324135, 0.965023
28160, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.313032, 0.957887
28672, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.320637, 0.964051
29184, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.314798, 0.959023
29696, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.319550, 0.962603
30208, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.328291, 0.968533
30720, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.320738, 0.967061
31232, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.319242, 0.962261
31744, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.331856, 0.975116
32256, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.320039, 0.965945
32768, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.317022, 0.959301
33280, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.324627, 0.966131
33792, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.324337, 0.970279
34304, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.324886, 0.969862
34816, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.326027, 0.969594
35328, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.315350, 0.956928
35840, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.322797, 0.967003
36352, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321349, 0.963522
36864, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321593, 0.968016
37376, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.323369, 0.967016
37888, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.322168, 0.966429
38400, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.318865, 0.958551
38912, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.320450, 0.963787
39424, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.314145, 0.957512
39936, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.323785, 0.968165
40448, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.316724, 0.958203
40960, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.314632, 0.958352
41472, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.316424, 0.957950
41984, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.318905, 0.962344
42496, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321319, 0.964139
43008, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321945, 0.964150
43520, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.328819, 0.973157
44032, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.322250, 0.968341
44544, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.320749, 0.968746
45056, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.319473, 0.963734
45568, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321894, 0.964652
46080, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.322634, 0.967632
46592, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.324939, 0.970287
47104, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.321167, 0.966868
47616, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.323585, 0.965332
48128, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.312562, 0.953857
48640, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.319874, 0.966694
49152, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.319251, 0.966880
49664, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.327517, 0.975121
50176, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.319636, 0.962644
50688, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.319803, 0.963239
51200, 155, 50, 0.500000, 0.500000, 10, 100, 1.010000, 0.318884, 0.963430
