 127.1636210,  127.1636210,  240.2045922,  147.0458956,  147.0458956,  257.7255875,  115.4359860,  115.4359860,   19.6092477,  154.4724219,  154.4724219,  251.0436131,  114.2165385,  114.2165385,  225.4106808,  107.3061871,  107.3061871,  264.8790114,   99.1433379,   99.1433379,  195.8270203,   86.0642019,   86.0642019,  121.0543151,  142.7397466,  142.7397466,  219.1998601,  147.6565966,  147.6565966,  251.3649253,  153.5760838,  153.5760838,   53.0420559,  134.2024252,  134.2024252,  210.7324835,  112.7698788,  112.7698788,  270.2909829,  114.6805133,  114.6805133,  189.8953407, 
 101.8349638,  101.8349638,  258.3696283,  107.3729309,  107.3729309,  270.3526567,   91.1472179,   91.1472179,   48.4620299,   84.0735381,   84.0735381,  285.5160350,   88.3633952,   88.3633952,  257.0472857,  128.0324831,  128.0324831,  256.8465283,  156.6408260,  156.6408260,  159.1861943,  102.8205809,  102.8205809,  138.2337342,   92.8953030,   92.8953030,  246.3045571,  147.6119935,  147.6119935,  223.7529318,  144.7898627,  144.7898627,   28.2521932,  155.4933720,  155.4933720,  175.2391115,   99.8250784,   99.8250784,  285.5160350,  159.7225840,  159.7225840,  150.1727567, 
 129.1566158,  129.1566158,  249.2130125,   95.9106882,   95.9106882,  285.5160350,  141.4300820,  141.4300820,   27.0319478,   87.3548408,   87.3548408,  285.5160350,  128.1246122,  128.1246122,  248.9226734,   88.6134570,   88.6134570,  285.5160350,  133.2956917,  133.2956917,  145.8905027,  122.4117903,  122.4117903,  135.8219439,  135.4703950,  135.4703950,  230.8341621,  155.5839983,  155.5839983,  188.1689336,  122.5378667,  122.5378667,   25.7143265,   95.5742344,   95.5742344,  199.6648771,  125.1993938,  125.1993938,  280.3166412,  156.2148033,  156.2148033,  113.9579535, 
 120.0954096,  120.0954096,  249.1176029,  115.7743646,  115.7743646,  285.5160350,  146.9976894,  146.9976894,    0.0342584,  100.1906255,  100.1906255,  285.5160350,  157.5077057,  157.5077057,  211.4149677,  119.6375037,  119.6375037,  285.5160350,   96.1907063,   96.1907063,  169.6997964,   93.6797610,   93.6797610,  162.1421829,   87.2919315,   87.2919315,  263.5422306,  156.6462931,  156.6462931,  151.5226404,  108.2344645,  108.2344645,   37.4798620,   92.1264041,   92.1264041,  227.5384731,  130.4939760,  130.4939760,  269.8226653,  116.5567640,  116.5567640,  117.4011894, 
 117.6390734,  117.6390734,  251.4785295,  157.5455618,  157.5455618,  247.9704732,  147.6325564,  120.0342584,    0.0000000,  137.5103509,  137.5103509,  268.0056841,   88.8308505,   88.8308505,  242.5841172,  135.2428594,  135.2428594,  270.2731756,   97.8050299,   97.8050299,  191.8947665,   88.0363273,   88.0363273,  194.1058556,  159.1117166,  159.1117166,  224.4305140,  141.9002295,  141.9002295,  129.6224110,  103.3584572,  103.3584572,   54.1214048,   99.3844534,   99.3844534,  248.1540196,  132.0995218,  132.0995218,  257.7231435,  113.7221737,  113.7221737,  123.6790157, 
 155.9744363,  155.9744363,  215.5040932,  154.3690359,  154.3690359,  213.6014374,  130.9440020,  120.0000000,    0.0000000,  129.5012557,  129.5012557,  258.5044284,  149.6193504,  149.6193504,  212.9647668,  151.3725814,  151.3725814,  238.9005942,  154.5611580,  154.5611580,  157.3336085,  113.3506967,  113.3506967,  200.7551589,  126.5075556,  126.5075556,  217.9229584,  124.0520308,  124.0520308,  125.5703801,   86.7867812,   86.7867812,   87.3346236,   93.0998742,   93.0998742,  275.0541455,  111.5205543,  111.5205543,  266.2025892,   83.9854512,   83.9854512,  159.6935646, 
 101.5537772,  101.5537772,  233.9503161,  142.0443196,  142.0443196,  191.5571178,  110.7894570,  110.7894570,    9.2105430,   88.0306332,   88.0306332,  285.5160350,   92.8381305,   92.8381305,  240.1266363,  108.3928157,  108.3928157,  250.5077785,  154.2523763,  154.2523763,  123.0812322,  152.5043261,  152.5043261,  168.2508328,   91.5300766,   91.5300766,  246.3928819,  122.2001798,  122.2001798,  123.3702003,  134.5772761,  134.5772761,   72.7573475,  114.8716867,  114.8716867,  280.1824588,   81.8683109,   81.8683109,  285.5160350,  123.2999135,  123.2999135,  156.3936511, 
 139.8610502,  139.8610502,  214.0892658,  136.7806371,  136.7806371,  174.7764807,  126.7493070,  126.7493070,    2.4612360,  157.5271750,  157.5271750,  247.9888600,  144.3004735,  144.3004735,  215.8261628,  159.0000000,  159.0000000,  211.5077785,  145.0569813,  145.0569813,   98.0242508,  147.4685358,  147.4685358,  140.7822970,   83.2612269,   83.2612269,  283.1316550,  124.6219718,  124.6219718,  118.7482286,  121.4635942,  121.4635942,   71.2937533,  128.3349694,  128.3349694,  271.8474894,  126.1697885,  126.1697885,  279.3462465,  109.5790570,  109.5790570,  166.8145941, 
 120.2920327,  120.2920327,  213.7972331,   90.5460578,   90.5460578,  204.2304229,  125.5427698,  122.4612360,    0.0000000,  149.9994867,  149.9994867,  217.9893733,  105.1471371,  105.1471371,  230.6790257,  101.9007866,  101.9007866,  229.6069919,   99.6459649,   99.6459649,  118.3782859,   91.5727990,   91.5727990,  169.2094980,  116.6754684,  116.6754684,  285.5160350,  131.1080868,  131.1080868,  107.6401417,  111.7149711,  111.7149711,   79.5787822,  117.6995940,  117.6995940,  274.1478954,   83.3966356,   83.3966356,  285.5160350,   82.9665076,   82.9665076,  203.8480866, 
 139.7455413,  139.7455413,  194.0516918,  135.7174681,  135.7174681,  188.5129548,  129.4389679,  120.0000000,    0.0000000,   93.8894859,   93.8894859,  244.0998874,  111.7469129,  111.7469129,  238.9321128,   97.7785345,   97.7785345,  251.8284574,  118.0614131,  118.0614131,  120.3168728,  130.9785303,  130.9785303,  158.2309677,  138.0646516,  138.0646516,  267.4513834,   89.4415882,   89.4415882,  138.1985536,  123.3235627,  123.3235627,   76.2552194,  151.3277656,  151.3277656,  242.8201297,  133.8365224,  133.8365224,  271.6795126,  112.6537056,  112.6537056,  211.1943810, 
 110.1707242,  110.1707242,  203.8809676,  111.5611600,  111.5611600,  196.9517948,  120.8753705,  120.0000000,    0.0000000,  118.6777494,  118.6777494,  245.4221379,  116.5474081,  116.5474081,  242.3847047,   92.4021501,   92.4021501,  279.4263073,  140.8018896,  140.8018896,   99.5149832,  119.6755876,  119.6755876,  158.5553801,  145.9658157,  145.9658157,  241.4855678,  152.2989849,  152.2989849,  105.8995686,  144.7738125,  144.7738125,   51.4814070,   89.3674668,   89.3674668,  273.4526629,  118.9811761,  118.9811761,  272.6983365,  154.1614035,  154.1614035,  177.0329775, 
 149.4747906,  149.4747906,  174.4061770,  142.7964844,  142.7964844,  174.1553104,   89.6582043,   89.6582043,   30.3417957,  141.1845044,  141.1845044,  224.2376335,  122.6795282,  122.6795282,  239.7051765,   90.2726314,   90.2726314,  285.5160350,   83.1462409,   83.1462409,  136.3687423,  140.6773782,  140.6773782,  137.8780019,  121.9435134,  121.9435134,  239.5420543,  113.5307149,  113.5307149,  112.3688537,  111.3879218,  111.3879218,   60.0934852,  118.5489638,  118.5489638,  274.9036991,   98.2755884,   98.2755884,  285.5160350,  124.8469760,  124.8469760,  172.1860016, 
 100.8176141,  100.8176141,  193.5885629,  156.2987068,  156.2987068,  137.8566037,  124.1125697,  124.1125697,   26.2292261,  142.8023607,  142.8023607,  201.4352728,  139.6928381,  139.6928381,  220.0123384,  128.9825644,  128.9825644,  276.5334706,   93.3015523,   93.3015523,  163.0671900,  130.1916941,  130.1916941,  127.6863078,  121.0829947,  121.0829947,  238.4590596,  117.3520980,  117.3520980,  115.0167557,  132.3854614,  132.3854614,   47.7080237,  102.8436401,  102.8436401,  285.5160350,  156.7072959,  156.7072959,  248.8087391,  148.9117629,  148.9117629,  143.2742387, 
 106.3491022,  106.3491022,  207.2394607,  154.1564378,  154.1564378,  103.7001659,   80.4279210,   80.4279210,   65.8013051,   81.1603703,   81.1603703,  240.2749024,  157.6955437,  157.6955437,  182.3167947,   87.0194441,   87.0194441,  285.5160350,   82.8914802,   82.8914802,  200.1757097,  103.4186389,  103.4186389,  144.2676689,  125.9409881,  125.9409881,  232.5180715,  133.9535665,  133.9535665,  101.0631892,  144.3976826,  144.3976826,   23.3103411,  158.7376060,  158.7376060,  246.7784290,  123.0777904,  123.0777904,  245.7309486,  119.5950762,  119.5950762,  143.6791624, 
 142.7703960,  142.7703960,  184.4690647,  149.8079746,  149.8079746,   73.8921913,  133.8636771,  133.8636771,   51.9376280,  126.8909671,  126.8909671,  233.3839354,  156.7924530,  156.7924530,  145.5243418,   88.7888919,   88.7888919,  285.5160350,  146.5858114,  146.5858114,  173.5898983,  116.9506779,  116.9506779,  147.3169910,  146.2695461,  146.2695461,  206.2485254,  100.9890895,  100.9890895,  120.0740996,  103.6808746,  103.6808746,   39.6294665,  104.7304177,  104.7304177,  262.0480114,  112.1619192,  112.1619192,  253.5690294,   88.7807947,   88.7807947,  174.8983677, 
