tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
8192, 155, 0, 0.800000, 0.500000, 10, 100, 0.000015, 3.622600
8448, 155, 0, 0.800000, 0.500000, 10, 100, 0.000013, 3.627673
8704, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.617786
8960, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.624809
9216, 155, 0, 0.800000, 0.500000, 10, 100, 0.000014, 3.624013
9472, 155, 0, 0.800000, 0.500000, 10, 100, 0.000006, 3.629331
9728, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.623331
9984, 155, 0, 0.800000, 0.500000, 10, 100, 0.000008, 3.628622
10240, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.623181
10496, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.625103
10752, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.619453
11008, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.628106
11264, 155, 0, 0.800000, 0.500000, 10, 100, 0.000014, 3.626484
11520, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.623031
11776, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.623736
12032, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.613244
12288, 155, 0, 0.800000, 0.500000, 10, 100, 0.000035, 3.624821
12544, 155, 0, 0.800000, 0.500000, 10, 100, 0.000006, 3.629340
12800, 155, 0, 0.800000, 0.500000, 10, 100, 0.000006, 3.625613
13056, 155, 0, 0.800000, 0.500000, 10, 100, 0.000007, 3.626400
13312, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.624591
13568, 155, 0, 0.800000, 0.500000, 10, 100, 0.000002, 3.625143
13824, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.629570
14080, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.623276
14336, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.620222
14592, 155, 0, 0.800000, 0.500000, 10, 100, 0.000013, 3.624801
14848, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.628952
15104, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.629415
15360, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.630457
15616, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.627938
15872, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.625230
16128, 155, 0, 0.800000, 0.500000, 10, 100, 0.000008, 3.630048
16384, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.624035
16640, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.626383
16896, 155, 0, 0.800000, 0.500000, 10, 100, 0.000004, 3.623920
17152, 155, 0, 0.800000, 0.500000, 10, 100, 0.000021, 3.626673
17408, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.621752
17664, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.623653
17920, 155, 0, 0.800000, 0.500000, 10, 100, 0.000001, 3.624081
18176, 155, 0, 0.800000, 0.500000, 10, 100, 0.000028, 3.621561
18432, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.625537
18688, 155, 0, 0.800000, 0.500000, 10, 100, 0.000008, 3.629598
18944, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.625925
19200, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.626848
19456, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.641965
19712, 155, 0, 0.800000, 0.500000, 10, 100, 0.000030, 3.622328
19968, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.620683
20224, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.631515
20480, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.626913
20736, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.628900
20992, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.620642
21248, 155, 0, 0.800000, 0.500000, 10, 100, 0.000007, 3.620506
21504, 155, 0, 0.800000, 0.500000, 10, 100, 0.000007, 3.622608
21760, 155, 0, 0.800000, 0.500000, 10, 100, 0.000013, 3.632320
22016, 155, 0, 0.800000, 0.500000, 10, 100, 0.000014, 3.631434
22272, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.626171
22528, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.626441
22784, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.623472
23040, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.628892
23296, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.633204
23552, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.620578
23808, 155, 0, 0.800000, 0.500000, 10, 100, 0.000014, 3.624221
24064, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.622942
24320, 155, 0, 0.800000, 0.500000, 10, 100, 0.000006, 3.626472
24576, 155, 0, 0.800000, 0.500000, 10, 100, 0.000016, 3.630057
24832, 155, 0, 0.800000, 0.500000, 10, 100, 0.000019, 3.623378
25088, 155, 0, 0.800000, 0.500000, 10, 100, 0.000000, 3.621710
25344, 155, 0, 0.800000, 0.500000, 10, 100, 0.000003, 3.632129
25600, 155, 0, 0.800000, 0.500000, 10, 100, 0.000009, 3.631957
0, 155, 0, 0.900000, 0.500000, 10, 100, 0.000016, 11.872591
256, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.874139
512, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.869422
768, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.876255
1024, 155, 0, 0.900000, 0.500000, 10, 100, 0.000002, 11.860267
1280, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.865113
1536, 155, 0, 0.900000, 0.500000, 10, 100, 0.000005, 11.865431
1792, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.858315
2048, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.871233
2304, 155, 0, 0.900000, 0.500000, 10, 100, 0.000005, 11.858180
2560, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.865891
2816, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.864345
3072, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.871518
3328, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.862544
3584, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.870059
3840, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.870642
4096, 155, 0, 0.900000, 0.500000, 10, 100, 0.000003, 11.859674
4352, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.870774
4608, 155, 0, 0.900000, 0.500000, 10, 100, 0.000007, 11.871930
4864, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.877535
5120, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.878524
5376, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.876025
5632, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.868877
5888, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.867468
6144, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.869387
6400, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.872564
6656, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.867676
6912, 155, 0, 0.900000, 0.500000, 10, 100, 0.000000, 11.865553
7168, 155, 0, 0.900000, 0.500000, 10, 100, 0.000009, 11.872171
7424, 155, 0, 0.900000, 0.500000, 10, 100, 0.000001, 11.875843
