tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,ratio,average_loss_pure,average_loss_all
25600, 155, 0, 0.620000, 0.500000, 48, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 49, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 50, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 51, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 52, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 53, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 54, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 55, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 56, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 57, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 58, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 59, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 60, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 61, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 62, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 63, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 64, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 65, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 66, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 67, 100, 1.001000, 0.000005, 0.000005
25600, 155, 0, 0.620000, 0.500000, 68, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 69, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 70, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.620000, 0.500000, 71, 100, 1.001000, 0.000000, 0.000000
