tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
4736, 140, 0, 0.967500, 1, 100, 0.000000
4736, 140, 0, 0.977500, 1, 100, 0.000000
4736, 140, 0, 0.987500, 1, 100, 0.020829
4768, 140, 0, 0.967500, 1, 100, 0.000000
4768, 140, 0, 0.977500, 1, 100, 0.003254
4768, 140, 0, 0.987500, 1, 100, 0.031180
4800, 140, 0, 0.967500, 1, 100, 0.000000
4800, 140, 0, 0.977500, 1, 100, 0.007734
4800, 140, 0, 0.987500, 1, 100, 0.048755
4832, 140, 0, 0.967500, 1, 100, 0.000000
4832, 140, 0, 0.977500, 1, 100, 0.001547
4832, 140, 0, 0.987500, 1, 100, 0.032736
4864, 140, 0, 0.967500, 1, 100, 0.000000
4864, 140, 0, 0.977500, 1, 100, 0.002522
4864, 140, 0, 0.987500, 1, 100, 0.024500
4896, 140, 0, 0.967500, 1, 100, 0.000000
4896, 140, 0, 0.977500, 1, 100, 0.003743
4896, 140, 0, 0.987500, 1, 100, 0.037089
4928, 140, 0, 0.967500, 1, 100, 0.000000
4928, 140, 0, 0.977500, 1, 100, 0.003417
4928, 140, 0, 0.987500, 1, 100, 0.042158
4960, 140, 0, 0.967500, 1, 100, 0.000000
4960, 140, 0, 0.977500, 1, 100, 0.006839
4960, 140, 0, 0.987500, 1, 100, 0.035415
4992, 140, 0, 0.967500, 1, 100, 0.000000
4992, 140, 0, 0.977500, 1, 100, 0.000000
4992, 140, 0, 0.987500, 1, 100, 0.038244
5024, 140, 0, 0.967500, 1, 100, 0.000000
5024, 140, 0, 0.977500, 1, 100, 0.000000
5024, 140, 0, 0.987500, 1, 100, 0.070469
5056, 140, 0, 0.967500, 1, 100, 0.000000
5056, 140, 0, 0.977500, 1, 100, 0.000000
5056, 140, 0, 0.987500, 1, 100, 0.024824
5088, 140, 0, 0.967500, 1, 100, 0.000000
5088, 140, 0, 0.977500, 1, 100, 0.002605
5088, 140, 0, 0.987500, 1, 100, 0.051844
5120, 140, 0, 0.967500, 1, 100, 0.000000
5120, 140, 0, 0.977500, 1, 100, 0.003825
5120, 140, 0, 0.987500, 1, 100, 0.043103
5152, 140, 0, 0.967500, 1, 100, 0.000000
5152, 140, 0, 0.977500, 1, 100, 0.003660
5152, 140, 0, 0.987500, 1, 100, 0.027353
5184, 140, 0, 0.967500, 1, 100, 0.000000
5184, 140, 0, 0.977500, 1, 100, 0.005210
5184, 140, 0, 0.987500, 1, 100, 0.038999
5216, 140, 0, 0.967500, 1, 100, 0.000814
5216, 140, 0, 0.977500, 1, 100, 0.000000
5216, 140, 0, 0.987500, 1, 100, 0.055609
5248, 140, 0, 0.967500, 1, 100, 0.000000
5248, 140, 0, 0.977500, 1, 100, 0.002441
5248, 140, 0, 0.987500, 1, 100, 0.019954
5280, 140, 0, 0.967500, 1, 100, 0.000000
5280, 140, 0, 0.977500, 1, 100, 0.004883
5280, 140, 0, 0.987500, 1, 100, 0.040608
5312, 140, 0, 0.967500, 1, 100, 0.000407
5312, 140, 0, 0.977500, 1, 100, 0.001465
5312, 140, 0, 0.987500, 1, 100, 0.021887
5344, 140, 0, 0.967500, 1, 100, 0.000000
5344, 140, 0, 0.977500, 1, 100, 0.008871
5344, 140, 0, 0.987500, 1, 100, 0.050589
5376, 140, 0, 0.967500, 1, 100, 0.000000
5376, 140, 0, 0.977500, 1, 100, 0.000000
5376, 140, 0, 0.987500, 1, 100, 0.053509
5408, 140, 0, 0.967500, 1, 100, 0.000000
5408, 140, 0, 0.977500, 1, 100, 0.002767
5408, 140, 0, 0.987500, 1, 100, 0.038744
5440, 140, 0, 0.967500, 1, 100, 0.000000
5440, 140, 0, 0.977500, 1, 100, 0.006021
5440, 140, 0, 0.987500, 1, 100, 0.015303
