tau,compliant_loss_pure,noncompliant_loss_pure,compliant_loss_all,noncompliant_loss_all
7680, 0.024876, 0.067455, 1.041352, 7.810844
7936, 0.024750, 0.067924, 1.042636, 7.795964
8192, 0.024057, 0.069387, 1.037297, 7.808016
8448, 0.021775, 0.064815, 1.042147, 7.801748
8704, 0.022634, 0.070493, 1.040371, 7.819188
8960, 0.022120, 0.069872, 1.041031, 7.809494
9216, 0.021774, 0.070607, 1.047251, 7.808504
9472, 0.020335, 0.067718, 1.040932, 7.800502
9728, 0.019716, 0.067484, 1.036165, 7.809554
9984, 0.019909, 0.070405, 1.040764, 7.799151
10240, 0.019278, 0.070310, 1.039185, 7.799902
10496, 0.018731, 0.070834, 1.035952, 7.806408
10752, 0.018389, 0.070304, 1.036542, 7.804976
11008, 0.018355, 0.071835, 1.044617, 7.802160
11264, 0.018071, 0.072073, 1.038748, 7.806929
11520, 0.017759, 0.071769, 1.037175, 7.805926
11776, 0.017610, 0.073416, 1.035575, 7.805570
12032, 0.016652, 0.072384, 1.033655, 7.813242
12288, 0.015948, 0.071180, 1.031909, 7.805029
12544, 0.015620, 0.070759, 1.034314, 7.797894
12800, 0.015400, 0.071116, 1.034642, 7.823060
13056, 0.015366, 0.072212, 1.030091, 7.809802
13312, 0.015130, 0.072772, 1.036395, 7.813842
13568, 0.015481, 0.076319, 1.034500, 7.803162
13824, 0.013623, 0.071145, 1.030133, 7.797933
14080, 0.014518, 0.073744, 1.031953, 7.818588
14336, 0.013525, 0.071100, 1.028710, 7.808734
14592, 0.014213, 0.074388, 1.031483, 7.816451
14848, 0.012762, 0.070705, 1.033346, 7.801751
15104, 0.013772, 0.075182, 1.031411, 7.820608
15360, 0.013699, 0.076265, 1.039816, 7.813193
15616, 0.013112, 0.074735, 1.035694, 7.816020
15872, 0.011766, 0.069026, 1.024648, 7.812573
16128, 0.012468, 0.077147, 1.032749, 7.798917
16384, 0.012305, 0.074775, 1.030484, 7.817050
16640, 0.011064, 0.068658, 1.032868, 7.789678
16896, 0.012026, 0.075340, 1.037806, 7.811851
17152, 0.011693, 0.075655, 1.029468, 7.814260
17408, 0.011996, 0.076495, 1.030160, 7.809265
17664, 0.011116, 0.073507, 1.034054, 7.810498
17920, 0.011241, 0.075254, 1.037336, 7.815724
18176, 0.010537, 0.073546, 1.036039, 7.802762
18432, 0.010454, 0.071541, 1.027812, 7.819606
18688, 0.010680, 0.074368, 1.029162, 7.801610
18944, 0.010978, 0.077088, 1.031864, 7.809577
19200, 0.010581, 0.076350, 1.030839, 7.824657
19456, 0.009992, 0.075038, 1.027300, 7.821460
19712, 0.010044, 0.078034, 1.034133, 7.802513
19968, 0.009911, 0.077327, 1.031326, 7.817491
20224, 0.009850, 0.076965, 1.030266, 7.810325
20480, 0.009696, 0.075936, 1.032233, 7.812746
20736, 0.009539, 0.077075, 1.032578, 7.810095
20992, 0.008539, 0.072383, 1.032448, 7.815546
21248, 0.009619, 0.079234, 1.031757, 7.813397
21504, 0.008981, 0.074610, 1.029022, 7.813626
21760, 0.008196, 0.071743, 1.024527, 7.799442
22016, 0.008813, 0.074786, 1.024934, 7.802932
22272, 0.008727, 0.075883, 1.030695, 7.800447
22528, 0.008686, 0.077033, 1.026677, 7.814424
22784, 0.008260, 0.075412, 1.029051, 7.823215
23040, 0.008605, 0.077607, 1.023829, 7.803292
23296, 0.008440, 0.075734, 1.029274, 7.826400
23552, 0.007948, 0.077057, 1.031104, 7.808665
23808, 0.008113, 0.077172, 1.028870, 7.820807
24064, 0.008164, 0.078421, 1.030236, 7.815407
24320, 0.007927, 0.076439, 1.028503, 7.838289
24576, 0.008021, 0.078519, 1.028612, 7.810583
24832, 0.007845, 0.076900, 1.026949, 7.798018
25088, 0.007453, 0.074571, 1.027246, 7.798517
25344, 0.007415, 0.077559, 1.026280, 7.810609
25600, 0.007779, 0.080809, 1.028653, 7.829444
0, 0.013155, 0.013737, 1.030812, 15.419453
256, 0.010388, 0.010812, 1.029191, 15.423822
512, 0.007363, 0.008364, 1.024736, 15.418635
768, 0.007095, 0.008770, 1.024406, 15.426188
1024, 0.006170, 0.007937, 1.021623, 15.403077
1280, 0.005230, 0.007212, 1.023095, 15.404469
1536, 0.004945, 0.007079, 1.020484, 15.418432
1792, 0.004784, 0.006977, 1.025502, 15.410866
2048, 0.004120, 0.005763, 1.020592, 15.416963
2304, 0.004455, 0.006370, 1.023112, 15.396827
2560, 0.003815, 0.005701, 1.023751, 15.420968
2816, 0.003480, 0.005394, 1.019746, 15.411241
3072, 0.003199, 0.005163, 1.022401, 15.423490
3328, 0.003551, 0.005500, 1.020565, 15.425520
3584, 0.003361, 0.006138, 1.020699, 15.420090
3840, 0.003138, 0.005425, 1.022041, 15.414541
4096, 0.002726, 0.004709, 1.023065, 15.421547
4352, 0.002712, 0.004550, 1.019651, 15.410398
4608, 0.002738, 0.004871, 1.020586, 15.414486
4864, 0.002480, 0.004339, 1.017084, 15.425364
5120, 0.002766, 0.004983, 1.022278, 15.431495
5376, 0.002652, 0.004822, 1.022971, 15.417706
5632, 0.002620, 0.005171, 1.018269, 15.439023
5888, 0.002346, 0.004524, 1.019983, 15.419621
6144, 0.002296, 0.004225, 1.017114, 15.438424
